text,Sentiment,Score
b'@JazzzOnYourFace Never knew the man from the Halifax adverts was such an amazing jazz pianist.....damn',positive,0.005710177951388889
"b'Prohibition Era #gin and #jazz at the Lion & Bright, #halifax http:// instagram.com/p/rQVGLjNhov/'",positive,0.023722330729166668
"b'Aircraft Maintenance Engineer: Heavy Maintenance - Mechanics - Jazz Aviation LP - Halifax , NS http:// dlvr.it/6VGjjt job halifax ca'",positive,0.0374420166015625
"b'Technicien d\\u2019entretien d\\u2019a\\xe9ronefs certifi\\xe9 \\u2013 Cat\\xe9gorie M - Jazz Aviation LP - Halifax , NS http:// dlvr.it/6VGjg8 job halifax ca'",positive,0.00440216064453125
"b""Join Mike Cowie's Trio tonight as they play til 12am and our house music keeps the fun going all the way til 2am. #Blues #Jazz #Halifax""",positive,0.022101218251918908
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1nELCKv #diversity #jobs""'",negative,-0.005506243024553571
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCIP3I #diversity #jobs""'",negative,-0.005506243024553571
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCJMZW #younger #workplaces""'",negative,-0.014372689383370536
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCJPoF #younger #workplaces""'",negative,-0.014372689383370536
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1nELCKv #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCIP3I #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1nELCKv #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1nELCKv #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCIP3I #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP ( Halifax ): Purpose of Position Research, design,... http:// bit.ly/1rCIP3I #novascotia #jobs""'",negative,-0.0010419573102678572
"b'Infrastructure Architect: Jazz Aviation LP: Purpose of Position Research, design, implement,... http:// bit.ly/1nELCKv #halifax #jobs #ns""'",negative,-0.0009724934895833333
"b'Infrastructure Architect: Jazz Aviation LP: Purpose of Position Research, design, implement,... http:// bit.ly/1rCIP3I #halifax #jobs #ns""'",negative,-0.0009724934895833333
"b'Architecte \\u2013 Infrastructure - Jazz Aviation LP - Halifax , NS http:// dlvr.it/6SZmPs job halifax ca'",positive,0.005602749911221591
"b'RT @ePanic_ : Halifax Pop Explosion releases first lineup announcement,... http:// dlvr.it/6SZRCC #ElectronicMusic #HipHop #Jazz ...'",positive,0.013113839285714286
"b'Halifax Pop Explosion releases first lineup announcement,... http:// dlvr.it/6SZRCC #ElectronicMusic #HipHop #Jazz #MusiqueNonStop'",positive,0.014122596153846154
"b'Infrastructure Architect, Halifax , NS, Jazz Airline http:// jobx.ca/6SYsN8'",positive,0.0078125
"b'Architecte - Infrastructure, Halifax , NS, Jazz Aviation http:// jobx.ca/6SYlgt'",positive,0.0078125
"b'Check out Monday Night Jazz , tonight at 9 30 PM. No cover. Great way to start your week. #halifax #jazz #nachos'",positive,0.0442798776285989
b'Geordie Haley takes the spotlight tonight with Mike Cowie\\u2019s \\u201cThe Art of the Duo\\u201d showcase at 6pm. #Blues #Jazz #Halifax',positive,0.016827509882025773
"b""Listened to live jazz and had the best oysters I've ever had here. #thepressgang #halifax http:// instagram.com/p/q9dywuJvHf/""",positive,0.0634765625
b'We\\u2019re on the bandstand at 2pm over at Sullivan\\u2019s Pond in #Dartmouth . Come enjoy some jazz and pop tunes under the sun! #halifax #concert',positive,0.044921875
"b'Starting at 8:30pm, Mike Cowie\'s Trio will put unique Blues & Jazz twists on familiar songs like Niama"" and ""Cold, Cold, Heart"" #Halifax""'",positive,0.012767791748046875
"b""@bustersseacove has lobster rolls so tasty you'll be inspired to fly to Halifax for more crustacean. Get one at Jazz Fest, then call us.""",positive,0.03699938733188901
b'Leaving Halifax yesterday from camp !!!! :) #flying #aircanada #jazz #airjazz #aircanadaexpress \\u2026 http:// instagram.com/p/q6n-_ulXLv/',positive,0.004078258167613636
b'Performing on the Sullivan\\u2019s Pond bandstand in #Dartmouth Sunday at 2pm! Fun jazz & pop tunes under the sun! #concert #halifax',positive,0.010817307692307692
"b'\\xa34.05 for a jazz can in halifax station!?!?! Not cool halifax , not cool.'",positive,0.010416666666666666
b'The Press Gang will kick off the weekend with the cool Blues and Jazz sounds of Mike Cowie\\u2019s Trio starting at 8:30pm. #Halifax #Jazz',positive,0.020050048828125
"b'I added a video to a @YouTube playlist http:// youtu.be/LXP78Rc82Q8?a 2014 TD Halifax Jazz Festival Offstage Spotlight: Double Tooth""""'",positive,0.018624441964285716
"b'Pilot: Jazz Aviation LP: Please note that while we are not currently hiring, we are accepting... http:// bit.ly/1nfj6z5 #halifax #jobs #ns""'",positive,0.036663600376674106
"b'Pilot: Jazz Aviation LP: Please note that while we are not currently hiring, we are accepting... http:// bit.ly/1r7nxed #halifax #jobs #ns""'",positive,0.036663600376674106
"b'Manchester Jazz Festival show tomorrow. 53 Degrees North in Halifax on Friday, the Fam at Ronnies on Sunday....... http:// fb.me/1pyeKN2qy'",positive,0.0027901785714285715
b'Getting set up for #LIVEJAZZ ... moments away @bishopslanding @My_Waterfront @DowntownHalifax #halifax Drop by for delicious coffee & jazz !',positive,0.05286838551602649
b'Drop by this eve. fr. 5-7pm for incredible #LiveJazz @bishopslanding @My_Waterfront with @paulvienneau1 & @pianoazul #halifax #jazz No Cover',positive,0.008263221153846154
b'Halifax is calling for an underground jazz club',positive,0.059338449873030184
b'#Jazz Mondays at Economy Shoe Shop. #Halifax http:// instagram.com/p/qvPwO-OeYe/',positive,0.00390625
b'Tonight we have Larry Bjornson accompanying Mike Cowie at 6pm. Both gentleman are prominent figures in the #Halifax #jazz scene.',positive,0.023050944010416668
"b""While enjoying the #Halifax Pride Festival, join us @The Press Gang for the cool Blues & Jazz sounds of Mike Cowie's Trio tonight @8:30""",positive,0.05029296875
b'Halifax Jazz Festival - July 7th - St. Vincent w/ The Heavy Blinkers | HAFILAX http:// halifaxbloggers.ca/hafilax/2014/0 7/halifax-jazz-festival-july-7th-st-vincent-w-the-heavy-blinkers/#.U8hhKR564GB.twitter \\u2026',positive,0.004807692307692308
"b'Check out the George Carter Jr Band performing the Halifax Jazz Festival, July 8th, 2014. https://www. youtube.com/watch?v=UAxJVR EbTCg \\u2026'",positive,0.02704616529600961
"b""A selection of favorite photos from this year's Jazzfest. @HFXJazzFest http://www. eldiephotography.com/blog #halifax #jazz #hjf14 #music #photography""",positive,0.03125
"b""#CFG | Ariane Hanlon's blog | Halifax Jazz Festival http:// halifaxjazzfestival.ca/blog/arianes-f estival-blog-jubilee-swing-orchestra-ben-caplan-and-carmen-townsend \\u2026""",positive,0.0125
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to... http:// bit.ly/1sZPZAd #younger #workplaces""'",negative,-0.007882254464285714
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to... http:// bit.ly/1tNSERu #younger #workplaces""'",negative,-0.007882254464285714
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1tNOGIB #diversity #jobs""'",positive,0.00098419189453125
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1sZLbdX #diversity #jobs""'",positive,0.00098419189453125
"b'Assistant Crew Scheduler: Jazz Aviation LP: Key Responsibilities: Reporting to the Senior... http:// bit.ly/1tNOGIB #halifax #jobs #ns""'",positive,0.0050852457682291664
"b'Assistant Crew Scheduler: Jazz Aviation LP: Key Responsibilities: Reporting to the Senior... http:// bit.ly/1sZLbdX #halifax #jobs #ns""'",positive,0.0050852457682291664
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1tNOGIB #novascotia #jobs""'",positive,0.005448477608816964
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1sZLbdX #novascotia #jobs""'",positive,0.005448477608816964
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1tNOGIB #novascotia #jobs""'",positive,0.005448477608816964
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1sZLbdX #novascotia #jobs""'",positive,0.005448477608816964
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1tNOGIB #novascotia #jobs""'",positive,0.005448477608816964
"b'Assistant Crew Scheduler: Jazz Aviation LP ( Halifax ): Key Responsibilities: Reporting to the... http:// bit.ly/1sZLbdX #novascotia #jobs""'",positive,0.005448477608816964
"b'Pr\\xe9pos\\xe9 - Affectation des \\xe9quipages, Halifax , NS, Jazz Aviation http:// jobx.ca/6L2HdD'",positive,0.00625
"b'Assistant Crew Scheduler, Halifax , NS, Jazz Airline http:// jobx.ca/6L2Dqx'",positive,0.006944444444444444
b'fuckyeahstvincent: Halifax Jazz Festival 2014 \\u2026 http:// tmblr.co/ZnNcHy1LX0IQD',positive,0.010416666666666666
b'Great to see @ThomasMulcair taking in some Jazz Night tonight. @EconomyShoeShop #Halifax',positive,0.011259080532043855
b'Enjoyed halifax jazz and blues festival on sat. #fullmoonfun pic.twitter.com/KYvkjJ0Ggp',positive,0.0078125
b'http:// nslive.tv/halifax-jazz-f estival-2014/ \\u2026 Click to watch our video from Saturday Night at the Halifax Jazz Festival! #halifax #nslive pic.twitter.com/gsLEmITRZi',positive,0.02001953125
b'@WLClearyY21 Went to jazz fest Sat...too much Pinot Noir!!Game plan..Chester do some sailing .When r u visiting Halifax ? Miss you. xo',positive,0.002692727481617647
b'#CFG review of the Halifax Jazz festival: http:// canadianfestivalguide.wordpress.com/2014/07/12/hal ifax-jazz-festival-2014-july-4-12/ \\u2026 #halifax #JazzFest',positive,0.01328125
b'Congrats to @HFXJazzFest on another successful festival this year. We are proud to be a sponsor. #halifax #community #arts #culture #jazz',positive,0.06534830729166667
"b""St. Mary's boat club with my fellow Jazz Festival volunteers, had an amazing time #boatclub #halifax \\u2026 http:// instagram.com/p/qaBW2eOsVy/""",positive,0.03599330357142857
b'Jazz on the waterfront #Halifax pic.twitter.com/0tHmVCnuF7',positive,0.015625
"b""2014 TD Halifax Jazz Fest is officially over.. see y'all next year! http:// instagram.com/p/qYNeHUB9Ai/""",positive,0.0066167846322059635
b'Vonnie & Stook @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qYH6P-zdlL/',positive,0.003472222222222222
b'Just posted a photo @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qYHki6Tdke/',positive,0.0034654405381944445
b'Trikia doing her thang! @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qYGHHHzdh5/',positive,0.003472222222222222
b'Leroy doing his thang!! @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qYGBd3zdhu/',positive,0.003472222222222222
b'Me & Trikia before the show!! @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qYBkfAzdqL/',positive,0.004340277777777778
b'Great backstage view at TD Halifax Jazz fest! pic.twitter.com/tQnI3mOsi7',positive,0.03662109375
"b'Ah yes, back from Rolling Stones concert @orangefeeling and now to Halifax Jazz Fest, summer iz on!'",positive,0.002840909090909091
b'Teresa & I @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qX_ZhvTdmx/',negative,-0.01171875
b'so happy i got to attend at least one jazz festival this summer. you did good halifax !',positive,0.15871155190042271
b'Stook & I @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qX-LVjTdkj/',positive,0.00390625
b'Thank you TD Halifax Jazz Festival.',positive,0.0125
b'More Hfx Jazz Fest @Halifax Waterfront http:// instagram.com/p/qX5Ujdsd_C/',positive,0.008928571428571428
b'Ben Caplan & Jubilee Swing Orchestra - Halifax Jazz Fest Cab Calloway https:// vine.co/v/MxrbY3nXirD',positive,0.010416666666666666
b'Ben Caplan & Jubilee Swing Orchestra - Halifax Jazz Fest free closer #AWESOME @Halifax Waterfront http:// instagram.com/p/qX3Hx1Md6q/',positive,0.030208333333333334
b'Having a grand time with Paul and John at Jazzfest #jazz #summer #halifax http:// instagram.com/p/qXx42nnKEV/',positive,0.03681640625
b'Swingology keeps the crowd on its feet dancing at Halifax Jazz Festival tonight. pic.twitter.com/wn92LCBYkf',positive,0.006248092651367188
b'Volunteering tonight at jazz fest and wearing this wild ring! #bling #Halifax #ring #jewelry #jewellery #hjf2014 #sun pic.twitter.com/THrlBGeGcI',negative,-0.0007985432942708334
"b'Hanover Tomatoes, Halifax Jazz & Blues & Summer Concert Series http:// fb.me/6WjSwbWj5'",positive,0.003125
"b'Coming to the #Halifax waterfront for #jazz , dinner or to see #supermoon ? $6 flat rate parking in our lots, 6pm-8am http:// ow.ly/3n0LEU'",negative,-0.001758169914994921
b'Weekend Events: Halifax Jazz & Blues & More! http:// bit.ly/1qTNSyg',negative,-0.004603794642857143
"b""At My Father's Mustache jazz bar in Halifax with friend ( trumpet player). 4 pm and the place is rocking pic.twitter.com/rlhkoCaML8""",positive,0.01660267512003581
"b""The spectacular Jazz weekend continues tonight at The Press Gang with Mike Cowie's Trio @8:30pm. #Halifax #Jazz""",positive,0.022176106770833332
"b""Halifax Jazz Fest was AWESOME!! @Lemonbucket had the best finale to any show we've ever seen! Kudos! You ROCK!!""",positive,0.12725877886017165
"b""One hour 'til I hit the airwaves with a show to honour Halifax 's righteous jazz fest! 88.1fm or http://www. ckdu.ca""",positive,0.08872569691051137
"b""It's the last day for the Halifax Jazz Festival; free concerts in the tent on Lower Water St this afternoon & tonight http:// halifaxjazzfestival.ca/schedule-grid#July-12 \\u2026""",negative,-0.0090484619140625
b'HALIFAX JAZZ FESTIVAL \\u2013 2014 (JULY 4 \\u2013\\xa012) http:// wp.me/p4L08U-3Y',positive,0.010416666666666666
b'HALIFAX JAZZ FESTIVAL \\u2013 2014 (JULY 4 \\u2013 12) http:// wp.me/p4L08U-3Y http:// fb.me/1dyGtWMRM',positive,0.0078125
b'#CFG | Jazz East Halifax finishes today enjoy this blog >> Blog | Halifax Jazz Festival http:// halifaxjazzfestival.ca/blog/jonathans -festival-blog-bill-frisell-guitar-space-age-julian-priesters-love-love-jerry-granelli \\u2026',positive,0.047572544642857144
"b""Everyone come to the Halifax jazz and blues fest. it's freeeeeee""",positive,0.00892965282712664
b'The incredibly talented @cyndicain at the Halifax Jazz Festival last night. pic.twitter.com/CBGZ9L27Q0',negative,-0.002251519097222222
"b'Checking out the Halifax Jazz Festival today? Great tunes always go well with a burger and onion rings in our books, maybe even a milkshake!'",positive,0.03698338877316564
b'Heading down to the #HalifaxJazzFest shortly! @scottrjmorrison is playing at noon! #jazz #Halifax #sunnyday',positive,0.012369887696372138
b'Intermission at Halifax Jazz Fest. #goodtimes #HJF2014 http:// instagram.com/p/qWIogCg7A7/',positive,0.01171875
"b'#Gospel Weekend Events: Halifax Jazz & Blues, Hanover Tomato Fest & Gospel Fest ...... http:// fxmb.info/1tyMnsT via #hng'",positive,0.013392857142857142
"b""\\u751f\\u3067\\u8074\\u304f\\u6a5f\\u4f1a\\u306b\\u6075\\u307e\\u308c\\u3066\\u611f\\u52d5\\u3001\\u6b4c\\u58f0\\u82e5\\u3057\\uff01\\u79c1\\u306e\\u4e2d\\u3067\\u52dd\\u624b\\u306b\\uff02\\u30a2\\u30ec\\u30f3\\u7236\\u3055\\u3093\\uff02\\u306e\\u611b\\u79f0\\u3067\\u547c\\u3070\\u305b\\u3066\\u9802\\u3044\\u3066\\u3044\\u307e\\u3059\\u3002 RT @AllenToussaint Can't wait to hit the stage @halifax jazz festival w/my band. Join us!""",positive,0.011341639927455358
"b""2014 Td Halifax Jazz Festival Joshua Van Tassel's Double Tooth (closing Party) Today 11:00pm http:// snapd.at/temzsr""",positive,0.007819039481026786
b'New Orleans legend @AllenToussaint and band on stage tonight at the Halifax Jazz Festival! pic.twitter.com/oqYY6M6cEq',positive,0.00851717862215909
b'My dad makes us go to this Halifax jazz & blues festival every year.',positive,0.007817269397515147
"b""So many beautiful pics of Halifax sunset tonight.Went to jazz festival a few years ago...sorry we're not there now. Good night for the city""",negative,-0.04167022154881404
b'2014 Td Halifax Jazz Festival Jubilee Swing Orchestra Featuring Ben Caplan And C... Tomorrow 8:00pm http:// snapd.at/temzsy',positive,0.006696428571428571
b'My #firstpost on Vine at Halifax Jazz and Blues Festival https:// vine.co/v/MxqguT6mg7D',positive,0.00390625
"b'THE 8TH ANNUAL HALIFAX JAZZ AND BLUES FESTIVAL: A Tribute to Mitchell Malone"" on the historic Halifax Triangle... http:// dlvr.it/6J1Tvw""'",positive,0.038461538461538464
b'#Pburg #community #historic @Petersburg Halifax Jazz & Blues Festival http:// instagram.com/p/qU_gm0TGL0/',positive,0.0125
b'Evening sky in Halifax at jazz Fest. #Heart #Music #hfxjazzfest #hfxjazz #Sky http:// instagram.com/p/qU890snC0T/',positive,0.01959228515625
b'Our Jazz Fest entertainment tonight is Soulstice from 7-9pm!! Come check it out! #halifax',positive,0.034801847404903836
b'HALIFAX JAZZ festival! Going to be an awesome night!',positive,0.0709635426561969
b'Roxy & the underground Soul Sound at the Halifax Jazz Festival... pic.twitter.com/qzrnuzGajk',positive,0.0078125
"b'2014 Td Halifax Jazz Festival Old Dreams, New Dreams: Creative Music Workshop Fi... Tomorrow 4:00pm http:// snapd.at/temzsj'",positive,0.024605305989583333
b'2014 Td Halifax Jazz Festival Free Daytime Concert Tomorrow 12:00pm http:// snapd.at/temzsa',positive,0.003125
b'Jazz Musicians from around the world are scheduled to take to the stage in #Halifax . Will you be in attendance? http:// ht.ly/z1wTl',positive,0.009571075346633507
b'I also went to GoodLife fitness to do my working-out/cardio and I also went to the Halifax 2014 jazz festival. The music was great :)',positive,0.08007812598953024
b'2014 Td Halifax Jazz Festival Late Night Jazz : The Chronos Band | Joshua Van Tasse... Today 11:00pm http:// snapd.at/temzsw',positive,0.007682291666666666
"b'Jazz Moon... @kissmeandmeanit #HJF014 @Halifax Jazz Festival tent, Halifax Waterfront. http:// instagram.com/p/qSgykSKA3t/'",positive,0.014204545454545454
b'I liked a @YouTube video http:// youtu.be/UAxJVREbTCg?a The George Carter Jr. Trio/Band - Halifax Jazz Festival - 2014',positive,0.043212890625
"b'Bill Frisell @HFXJazzFest #HJF2014 @Halifax Jazz Festival tent, Halifax Waterfront. http:// instagram.com/p/qSuuFOo9uQ/'",positive,0.005208333333333333
b'Vine sure need better editing capabilities - more Halifax Jazz Fest Bill Frisell https:// vine.co/v/MxBbpUptTVP',positive,0.08536313100961539
"b'Bill Frisell at Halifax Jazz Fest - harbour to left, 19th century brewery to my right, jazz icon onstage, s... https:// vine.co/v/MxBZEnY9lgX'",positive,0.012825520833333333
b'I really enjoyed listening to this group play today at the jazz fest. #Nafas #hjf2014 #halifax http:// instagram.com/p/qSXwaUtKmT/',positive,0.08368396071287301
b'2014 Td Halifax Jazz Festival Allen Toussaint | Cyndi Cain Tomorrow 8:00pm http:// snapd.at/temzrk',positive,0.002840909090909091
b'2014 Td Halifax Jazz Festival Susie Arioli | Daniel Matto Tomorrow 8:00pm http:// snapd.at/temzrb',positive,0.011363636363636364
"b""Share and oyster or two with a friend this weekend while listening to some great local music. Mike Cowie's Trio @8:30pm. #Halifax #Jazz""",positive,0.051682692307692304
b'Halifax Jazz Fest Granelli & Priester @Halifax Waterfront http:// instagram.com/p/qSgsRnsd7p/',positive,0.006944444444444444
b'Jerry Granelli drum faces are the Este Haim bass faces of the Halifax jazz scene.',negative,-0.06569602272727272
"b'Jerry Granelli, Julian Priester, Daniel Oore, & more Love, Love at hfxjazzfest great #jazz in #Halifax \\u2026 http:// instagram.com/p/qSfPW3sd5Q/'",positive,0.09207589285714286
b'Jerry Granelli at the Halifax Jazz Festival @HFXJazzFest @GH4users pic.twitter.com/YaKjEpeBgE',positive,0.0078125
"b""Don't forget Friday Eve, Halifax Jazz & Blues will pay Tribute to our dear friend the late Mitch Malone,... http:// fb.me/6H5C9Aa58""",positive,0.06103515625
"b""Don't forget Friday Eve, Halifax Jazz & Blues will pay Tribute to our dear friend the late Mitch Malone, Clovia... http:// fb.me/3BMZxwg1A""",positive,0.05744485294117647
"b'2014 TD Halifax Jazz Festival Offstage Spotlight: Julian Priester"": http:// youtu.be/MpUP77DLnIc via @YouTube""'",positive,0.005681818181818182
"b'I liked a @YouTube video http:// youtu.be/MpUP77DLnIc?a 2014 TD Halifax Jazz Festival Offstage Spotlight: Julian Priester""""'",positive,0.034555288461538464
b'2014 Td Halifax Jazz Festival Free Daytime Concert Tomorrow 12:00pm http:// snapd.at/temzra',positive,0.003125
b'TONIGHT for Jazz Fest 2014: we have Soulstice playing in our lounge from 7-9pm! #halifax',positive,0.0078125
b'Jazzhuis Duo.2 - TD Halifax Jazz Festival http://www. smilinggoat.ca/events/2014/6/ 10/jazzhuis-duo-td-halifax-jazz-festival \\u2026 https:// twitter.com/SmilingGoatSpro',positive,0.004261363636363636
b'Tonight\\u2014Guitar In The Space Age with cosmic musician Bill Frisell at the Halifax Jazz Festival #HJF2014 @HFXJazzFest pic.twitter.com/0FCuwhhhxt',positive,0.004732572115384615
"b'Join @SmilingGoatSpro for more fabulous FREE jazz (& delicious coffee) as part of @HFXJazzFest , 5-7pm today: http:// bishopslanding.com/2014/07/smilin g-goat-hosts-halifax-jazz-fest-partner-stage/ \\u2026 #Halifax'",positive,0.059375
"b""'Love Reign O'er Me' ~ @BettyeLaVette last night at the Halifax Jazz Festival! pic.twitter.com/lhJYzg0RzU""",negative,-0.010345458984375
"b'TODAY, 12 noon - A community visit to the TD Halifax Jazz Festival http:// shar.es/NsBkK #FR2D #PeerSupport #Halifax @HFXJazzFest'",positive,0.009615384615384616
"b""Tune in to @globalhalifax at 8:30- I'll be chatting with Jill about our Halifax Jazz Fest gig tonight at @TheCompanyHouse #hjf2014""",positive,0.015625
"b'The 8th Annual Halifax Jazz and Blues Festival will pay tribute to the voice, the man, the late Mitch Malone this... http:// fb.me/6BvGf9rVQ'",positive,0.027518136160714284
"b'Enjoy a weekend of jazz and blues at the 2014 Halifax Jazz Festival Weekend in Petersburg, VA. Friday evening... http:// fb.me/1qk7OuqNo'",positive,0.04185267857142857
"b'Enjoy a weekend of jazz and blues at the 2014 Halifax Jazz Festival Weekend in Petersburg, VA. Friday evening... http:// fb.me/3weJC6Aym'",positive,0.04185267857142857
"b'Enjoy a weekend of jazz and blues at the 2014 Halifax Jazz Festival Weekend in Petersburg, VA. Friday evening... http:// fb.me/1fW0p6Wvt'",positive,0.04185267857142857
b'Get 7 Inches this summer! http:// wp.me/p2wb65-51 via @wordpressdotcom #DoubleTooth @j_v_t #halifax _ jazz _fest',positive,0.010414361414101828
"b'My Karen Robinson WITH"" band\'s show today at Halifax Jazz Fest was fabulous! Oh those solos! Standing ovation and sold out of CDs!""'",positive,0.035552978515625
b'2014 Td Halifax Jazz Festival Late Night Jazz : 24th Street Wailers | Chris Martin ... Today 11:00pm http:// snapd.at/temzr7',positive,0.008510044642857142
b'Day22: an evening at the Halifax Jazz Festival where we got to see the wonderful #BettyeLavette !\\u2026 http:// instagram.com/p/qQLPT6F9Jx/',positive,0.04720592575375287
"b'Bettye Lavette @Halifax Jazz Festival tent, Halifax Waterfront. http:// instagram.com/p/qQKn1KPKZM/'",positive,0.00625
b'2014 Td Halifax Jazz Festival Bill Frisell Guitar In The Space Age! | Julian Pri... Tomorrow 8:00pm http:// snapd.at/temzr4',positive,0.002162388392857143
b'At Halifax Jazz Fest to see Bettye Lavette #HJF2014',positive,0.011684692331722804
b'Working in halifax but out to jazz festival at historic properties. With 20 accountants. Jazz great. Toe tapping accountants. Funny',positive,0.03906254441692279
"b""Chillin' Chairman-style waiting for the music to flow!! (@Halifax Jazz Festival) https://www. swarmapp.com/gregcolens/che ckin/53bdc8b1498e2fc0e367b0a6?s=qg2v4T5W0AtHIq0EFKJuSFQtHD0&ref=tw \\u2026""",positive,0.022786458333333332
"b'http:// bit.ly/1hQJlVX Hanover Tomato, Halifax Jazz & Blues & Summer Concert Series - http:// wtvr.com http:// dlvr.it/6GpJNW'",negative,-0.0023018973214285715
b'A surprise guest #JulianPriesterLove dropped by to play!! @bishopslanding @HFXJazzFest #jazz #Halifax Truly amazing! pic.twitter.com/GZfC6vYZ8h',positive,0.02083467071255048
"b'Hanover Tomato, Halifax Jazz & Blues & Summer Concert Series - http:// wtvr.com http:// dlvr.it/6Gnyz6'",positive,0.0026041666666666665
"b'Hanover Tomatoes, Halifax Jazz & Blues & Summer Concert Series http:// fb.me/31jzTJOpJ'",positive,0.003125
b'#life St. Vincent awes Jazz Fest - Ten minutes before St. Vincent\\u2019s wildly anticipated Halifax Jazz Festiv... http:// ow.ly/2JRmyK',positive,0.014678955078125
b'So smooth #halifax - the #coffee & the #Jazz !!! @paulvienneau1 @jakehanlonjazz @bishopslanding @HFXJazzFest Drop by! pic.twitter.com/3iRaQUvjKF',positive,0.031684027777777776
"b""Amazing, FREE live jazz about to happen at @SmilingGoatSpro as part of @HFXJazzFest ! Don't miss @paulvienneau1 & @jakehanlonjazz . #Halifax""",positive,0.044508713942307696
"b'fave beebs \\u201c @NoiseyMusic : Halifax jazz quartet The WAYO cover Spooky Black\'s Without You"" http:// bit.ly/1mcDNuo pic.twitter.com/YcEGnLT9gA \\u201d""'",negative,-0.0302734375
b'Amazing #halifax #jazz about to start @bishopslanding @My_Waterfront w/ @paulvienneau1 & @jakehanlonjazz @HFXJazzFest Coffee& Jazz =perfect!',positive,0.0364532470703125
"b'The 24th Street Wailers has a show on 2014-07-11 at 14:00 @Halifax Jazz Fes... in Halifax , NS http://www. reverbnation.com/q/4u0s5c #concert'",positive,0.006510416666666667
b'More Halifax Jazz Fest https:// vine.co/v/MPFXirZ9p3B',positive,0.0125
"b'Whether you are taking in the Halifax Jazz Festival or relaxing at the cottage this weekend, make sure to look... http:// fb.me/3OKuzhQxu'",negative,-0.003303965138810431
b'Coast - St. Vincent awes Jazz Fest: Ten minutes before St. Vincent\\u2019s wildly anticipated Halifax Jazz ... http:// bit.ly/1oCsBpF',positive,0.011393229166666666
"b""It's Ladies Night at the Halifax Jazz Festival! The Nova Scotia Super Soul Review \\u2013 six rising star female... http:// fb.me/2snCcWhuN""",positive,0.018562825520833333
b'Hitting the TD Halifax Jazz Festival stage for the very first time is the Andrew Jackson Group! #hjf2014 #thesoundofsummer',positive,0.014829195462740384
b'There is so much happening in #Halifax this summer. Be sure to check out Halifax Jazz Festival. On now. #HJF2014 pic.twitter.com/2c5wp78YzX',positive,0.0256647572517395
b'2014 TD Halifax Jazz Festival - July 4th - 12th. Presented by JazzEast and formerly known as the Atlantic Jazz ... http:// fb.me/1dZaNkAye',positive,0.01116473858173077
b'Julian Priester | Halifax Jazz Festival http:// halifaxjazzfestival.ca/artist/julian- priester-0 \\u2026',positive,0.0078125
